SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ChargesPerMonth,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_proba,ab_group,p_retention_sim,retained_sim
0,1,1,30,1,0,85.45,2509.95,0,80.96612903225805,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7131464912624914,treatment,0.5958530805687203,0
1,0,0,1,1,1,74.45,74.45,1,37.225,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8880754437518378,treatment,0.5958530805687203,1
0,0,0,37,1,1,64.75,2345.2,1,61.71578947368421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.4440534211114114,treatment,0.5958530805687203,0
0,0,0,26,1,0,89.8,2335.3,1,86.4925925925926,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0.6992300924719543,treatment,0.5958530805687203,1
0,0,0,12,1,0,95.5,1115.15,1,85.78076923076924,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,0.59873521393626,treatment,0.5958530805687203,1
0,0,0,26,1,1,98.65,2537.0,0,93.96296296296296,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0.692147580757552,treatment,0.5958530805687203,1
0,0,1,1,1,1,89.35,89.35,0,44.675,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8746514621699218,treatment,0.5958530805687203,1
0,0,0,48,1,1,95.4,4445.3,0,90.7204081632653,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.5252622596623756,control,0.49585308056872035,0
1,0,0,10,0,1,29.65,291.4,1,26.49090909090909,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.7014545804654709,treatment,0.5958530805687203,0
0,1,1,5,1,1,84.5,453.75,1,75.625,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.7290222389383897,control,0.49585308056872035,1
0,0,0,18,1,1,90.7,1597.25,1,84.0657894736842,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.6452660983274421,treatment,0.5958530805687203,1
1,0,0,3,1,1,70.3,235.5,1,58.875,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8260848812473216,control,0.49585308056872035,1
0,1,1,16,1,1,90.8,1442.2,0,84.83529411764707,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.6844605545968864,control,0.49585308056872035,0
0,0,0,54,1,1,103.95,5639.05,1,102.52818181818182,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0.45894427530793913,control,0.49585308056872035,0
1,0,0,50,1,1,104.95,5222.35,0,102.39901960784314,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0.6593677096105541,control,0.49585308056872035,0
0,0,0,10,1,1,74.75,799.65,1,72.69545454545454,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8399753241910386,control,0.49585308056872035,0
0,0,0,1,1,1,50.8,50.8,1,25.4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.7166986529388671,control,0.49585308056872035,0
0,0,0,4,1,1,61.3,249.4,0,49.88,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.523238919005394,control,0.49585308056872035,1
0,1,0,56,1,1,98.0,5270.6,0,92.46666666666668,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,0.4204330206787841,control,0.49585308056872035,0
0,0,0,2,1,1,80.25,144.55,1,48.18333333333334,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.857431632392387,treatment,0.5958530805687203,0
0,1,0,32,1,1,78.9,2447.95,1,74.18030303030302,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.70647720499394,treatment,0.5958530805687203,1
0,0,0,36,1,1,84.75,3050.15,1,82.43648648648649,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7502084857472551,treatment,0.5958530805687203,0
0,0,0,4,1,1,64.4,253.0,0,50.6,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.46350075128439705,control,0.49585308056872035,1
0,0,0,53,1,0,85.45,4517.25,1,83.65277777777777,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5806684369757301,control,0.49585308056872035,0
0,0,0,10,1,1,45.8,436.2,0,39.654545454545456,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5256237863157311,treatment,0.5958530805687203,1
0,0,0,4,0,0,30.5,118.4,0,23.68,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.6328500337640364,control,0.49585308056872035,1
0,1,1,1,1,0,19.9,19.9,1,9.95,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.5824654371988501,control,0.49585308056872035,1
0,1,0,51,1,0,69.15,3649.6,0,70.18461538461538,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.47701680267615776,treatment,0.5958530805687203,0
1,0,0,12,1,1,99.45,1200.15,1,92.31923076923076,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.8697499827061269,treatment,0.5958530805687203,1
0,0,0,1,1,1,70.6,70.6,1,35.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8910411656550626,control,0.49585308056872035,1
0,1,0,48,1,1,105.1,5083.55,0,103.74591836734696,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,0.5309032440276091,treatment,0.5958530805687203,1
0,0,0,5,1,1,81.0,389.6,1,64.93333333333334,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.7988035237999176,control,0.49585308056872035,0
0,0,0,6,1,1,84.85,523.5,1,74.78571428571429,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.8385855801739859,treatment,0.5958530805687203,0
0,0,0,33,1,1,70.4,2406.1,0,70.76764705882353,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5990683203558976,control,0.49585308056872035,0
0,0,1,34,1,1,103.8,3470.8,0,99.16571428571427,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,0.4004785384255228,control,0.49585308056872035,1
1,0,0,26,1,1,89.15,2277.65,1,84.35740740740741,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7775182328198084,treatment,0.5958530805687203,0
1,1,0,1,0,1,24.8,24.8,1,12.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8101786323927136,control,0.49585308056872035,0
0,0,0,15,1,1,94.0,1505.45,0,94.090625,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0.711584826075166,treatment,0.5958530805687203,0
0,0,0,64,1,1,105.65,6903.1,1,106.20153846153846,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0.46530103290653324,control,0.49585308056872035,0
0,0,0,18,1,1,50.3,913.3,0,48.06842105263158,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5405718820287574,treatment,0.5958530805687203,1
1,0,0,18,1,1,80.55,1411.65,0,74.29736842105264,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6346805272182526,treatment,0.5958530805687203,1
0,0,0,13,1,1,80.85,1008.7,1,72.05,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.805218772556635,control,0.49585308056872035,1
0,0,0,30,1,0,100.45,3096.9,0,99.9,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.7121166489455559,treatment,0.5958530805687203,1
0,0,0,31,1,1,84.75,2613.4,0,81.66875,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.5173609457947164,control,0.49585308056872035,0
0,1,0,9,1,0,89.45,853.1,1,85.31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8334215196157538,control,0.49585308056872035,1
0,0,0,10,1,1,72.15,794.25,1,72.20454545454545,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0.4676870328058243,control,0.49585308056872035,1
0,0,0,2,1,0,76.4,160.8,1,53.6,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0.6157762591960027,treatment,0.5958530805687203,0
0,0,1,33,1,1,95.3,3275.15,0,96.3279411764706,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.49670110900887643,treatment,0.5958530805687203,1
0,0,1,1,1,0,54.5,54.5,0,27.25,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5864347121289889,treatment,0.5958530805687203,1
1,0,0,20,1,1,61.6,1174.35,1,55.92142857142856,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.47616780979472473,treatment,0.5958530805687203,1
0,1,0,9,1,1,79.9,741.7,1,74.17,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.8091447092798777,treatment,0.5958530805687203,0
1,0,0,32,1,1,96.15,3019.25,1,91.49242424242424,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0.6858427450003703,control,0.49585308056872035,1
0,1,1,19,1,1,49.6,962.9,0,48.145,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.3964407115860789,treatment,0.5958530805687203,0
0,0,0,26,1,0,45.45,1233.15,0,45.672222222222224,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3981255717383061,treatment,0.5958530805687203,1
0,1,0,45,1,1,107.75,4882.8,0,106.14782608695651,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0.6291169012996615,control,0.49585308056872035,0
0,0,0,1,1,0,19.65,19.65,1,9.825,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.5979308933720976,treatment,0.5958530805687203,1
0,0,0,3,1,0,44.75,148.05,0,37.0125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6520692007591213,control,0.49585308056872035,0
0,0,0,1,1,1,84.65,84.65,1,42.325,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8869864923624026,control,0.49585308056872035,0
1,1,0,1,1,1,69.55,69.55,1,34.775,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9016749005443695,control,0.49585308056872035,0
0,0,0,13,0,1,31.05,347.25,1,24.803571428571427,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6208608844041952,control,0.49585308056872035,1
0,0,0,7,1,1,51.0,354.05,1,44.25625,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.44338240848708693,control,0.49585308056872035,1
0,1,1,10,1,1,88.85,929.45,0,84.49545454545455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8241384010574303,treatment,0.5958530805687203,0
0,1,1,1,1,1,44.35,44.35,1,22.175,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7094565799222711,treatment,0.5958530805687203,0
0,0,0,7,1,1,79.7,586.05,1,73.25625,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.8437329795166177,treatment,0.5958530805687203,0
0,0,0,33,1,1,79.0,2576.8,0,75.78823529411765,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0.5476374800990144,control,0.49585308056872035,1
0,0,0,29,1,1,74.2,1993.25,0,66.44166666666666,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7193242323410567,control,0.49585308056872035,0
0,1,1,20,1,1,49.6,939.8,0,44.75238095238095,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.5346839172830008,control,0.49585308056872035,1
0,0,0,1,1,1,84.6,84.6,0,42.3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.9116215036514592,treatment,0.5958530805687203,1
1,0,0,5,1,1,84.85,415.55,1,69.25833333333334,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.8232619931024966,control,0.49585308056872035,0
0,0,0,9,1,0,69.05,651.5,0,65.15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7539875799956604,treatment,0.5958530805687203,1
0,0,0,1,1,1,45.4,45.4,0,22.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7226083312076149,treatment,0.5958530805687203,0
1,0,0,1,1,1,73.65,73.65,1,36.825,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9066477455707757,treatment,0.5958530805687203,0
0,1,0,55,1,1,77.75,4458.15,1,79.60982142857142,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.6793396403964365,treatment,0.5958530805687203,0
0,0,0,1,1,1,50.75,50.75,0,25.375,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6328596929279072,control,0.49585308056872035,1
0,0,1,11,0,0,25.2,321.05,0,26.754166666666663,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6097377904405732,treatment,0.5958530805687203,0
0,0,0,6,1,1,55.7,335.65,0,47.95,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4120528261263957,treatment,0.5958530805687203,1
1,1,0,6,1,1,84.35,474.9,1,67.84285714285714,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.8845909006818452,treatment,0.5958530805687203,0
0,0,0,8,1,0,84.95,668.4,1,74.26666666666667,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7565701327810125,treatment,0.5958530805687203,0
0,0,0,11,1,1,73.85,926.25,1,77.1875,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.7613334287076061,treatment,0.5958530805687203,0
1,1,0,1,1,0,46.0,46.0,1,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7802491076603575,treatment,0.5958530805687203,1
1,0,0,15,1,1,79.4,1156.1,1,72.25625,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7911853312070423,control,0.49585308056872035,0
0,0,0,17,0,0,25.1,382.8,0,21.266666666666666,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4540900707303077,treatment,0.5958530805687203,0
1,1,0,16,1,1,71.8,1167.8,1,68.69411764705882,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6831677123245963,treatment,0.5958530805687203,1
1,1,0,44,1,0,88.4,3912.9,1,86.95333333333333,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,0.39832254236965425,control,0.49585308056872035,0
0,0,0,1,1,0,20.2,20.2,0,10.1,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.6193982179898498,treatment,0.5958530805687203,1
0,0,1,5,1,0,46.0,221.7,1,36.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6010694304049029,control,0.49585308056872035,0
0,0,0,18,1,0,101.3,1794.65,0,94.45526315789476,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0.6172767290990406,treatment,0.5958530805687203,1
0,1,1,9,1,1,55.3,501.2,0,50.12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.4117894395723829,control,0.49585308056872035,1
0,0,0,1,1,1,48.45,48.45,0,24.225,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6383964887428212,control,0.49585308056872035,1
0,0,0,4,1,0,51.75,201.1,1,40.22,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6553010370920757,treatment,0.5958530805687203,0
0,1,1,30,1,1,94.4,2838.7,1,91.57096774193548,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.6216923560899038,control,0.49585308056872035,0
0,1,0,1,1,0,55.7,55.7,0,27.85,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.5689245867595913,control,0.49585308056872035,0
0,0,0,1,1,1,70.15,70.15,1,35.075,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8717012871618447,control,0.49585308056872035,0
0,1,0,7,1,1,69.2,477.55,0,59.69375,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7420472985152525,control,0.49585308056872035,0
1,0,0,21,1,1,95.4,2025.1,0,92.05,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.7311682381161617,treatment,0.5958530805687203,1
0,0,1,21,1,0,80.35,1747.2,0,79.41818181818182,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6282485539444579,treatment,0.5958530805687203,0
0,0,0,9,0,1,34.7,296.1,1,29.610000000000003,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.536983930279732,control,0.49585308056872035,1
0,0,0,1,1,1,81.1,81.1,1,40.55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.9016015838499288,treatment,0.5958530805687203,1
0,1,1,1,1,0,20.55,20.55,1,10.275,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.633461314052408,control,0.49585308056872035,0
0,0,0,61,1,1,106.6,6428.4,1,103.68387096774192,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0.46107884163643703,treatment,0.5958530805687203,1
1,0,0,14,1,0,78.85,1043.8,0,69.58666666666666,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6052189841564518,control,0.49585308056872035,0
0,1,0,59,1,1,106.75,6252.9,1,104.215,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0.4761143161242996,control,0.49585308056872035,0
1,1,0,21,1,0,86.55,1857.25,0,84.42045454545455,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.5916996126241849,control,0.49585308056872035,0
0,0,0,4,0,0,42.4,146.4,0,29.28,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.506422305568079,treatment,0.5958530805687203,1
0,0,0,3,1,1,89.45,240.45,1,60.1125,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8624672443343201,treatment,0.5958530805687203,1
0,0,0,3,1,1,97.9,315.3,1,78.825,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.8254823730902183,control,0.49585308056872035,1
0,0,0,1,1,1,55.7,55.7,1,27.85,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.7199202916473287,treatment,0.5958530805687203,1
0,0,0,13,1,1,79.8,973.45,1,69.53214285714286,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.7947564627559163,treatment,0.5958530805687203,1
0,0,0,5,1,0,80.2,384.25,0,64.04166666666667,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.8193910929481305,control,0.49585308056872035,0
0,0,0,13,0,1,31.65,389.95,0,27.853571428571428,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5979414414865196,treatment,0.5958530805687203,1
1,1,0,56,1,1,76.85,4275.75,0,75.01315789473684,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4134050660146631,treatment,0.5958530805687203,1
0,1,0,18,0,1,39.05,669.85,1,35.25526315789474,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.6895566053359236,control,0.49585308056872035,1
1,1,0,3,1,1,83.9,267.4,1,66.85,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.8160425180137715,treatment,0.5958530805687203,0
0,1,1,37,1,1,95.15,3532.85,0,92.96973684210526,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0.6460175866400784,control,0.49585308056872035,1
1,0,0,1,1,1,69.85,69.85,1,34.925,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9073047567713637,treatment,0.5958530805687203,1
0,0,0,1,1,1,53.55,53.55,1,26.775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.7332403905225822,control,0.49585308056872035,0
1,1,0,26,1,0,84.95,2169.75,1,80.36111111111111,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.69281540143061,treatment,0.5958530805687203,1
0,1,0,11,1,1,80.5,896.9,1,74.74166666666666,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.77103782421607,control,0.49585308056872035,0
0,0,0,1,1,1,19.3,19.3,1,9.65,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.5316302992101299,treatment,0.5958530805687203,0
0,0,0,1,1,1,49.65,49.65,1,24.825,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.7479253463862647,treatment,0.5958530805687203,1
0,0,0,4,1,1,88.45,370.65,1,74.13,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8596414008631169,control,0.49585308056872035,0
0,1,1,23,1,1,83.75,1849.95,0,77.08125,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7498104879799453,treatment,0.5958530805687203,1
1,0,0,22,1,1,90.5,1910.6,1,83.0695652173913,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.5872810554968994,treatment,0.5958530805687203,1
0,1,0,9,1,1,94.85,890.6,1,89.06,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.780012308086174,treatment,0.5958530805687203,0
0,1,1,7,1,1,69.95,529.5,1,66.1875,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7646283090638719,control,0.49585308056872035,0
0,0,0,1,1,1,48.6,48.6,1,24.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6392238698106345,treatment,0.5958530805687203,1
0,0,0,17,1,1,70.8,1207.0,0,67.05555555555556,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7555709974963918,control,0.49585308056872035,0
1,0,0,40,0,1,55.8,2109.35,1,51.447560975609754,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.49012005783907253,control,0.49585308056872035,1
0,1,0,29,1,1,80.15,2265.25,1,75.50833333333334,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.597873501987115,treatment,0.5958530805687203,1
0,0,0,3,1,1,75.5,220.6,1,55.15,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8679989588949408,treatment,0.5958530805687203,0
1,1,0,58,1,1,100.4,5749.8,0,97.4542372881356,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0.5355181009075607,treatment,0.5958530805687203,1
0,0,0,1,1,1,20.2,20.2,1,10.1,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.5131008505851651,control,0.49585308056872035,0
1,1,0,20,1,1,91.0,1859.5,0,88.54761904761905,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,0.4777643270336157,treatment,0.5958530805687203,0
0,1,0,3,1,1,74.75,229.5,1,57.375,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8295894523844926,treatment,0.5958530805687203,1
0,0,0,23,1,1,104.05,2470.1,1,102.92083333333332,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,0.6710974009745937,control,0.49585308056872035,0
1,1,0,62,1,1,89.8,5629.55,0,89.35793650793651,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5020456945607634,treatment,0.5958530805687203,1
1,1,0,7,1,1,74.85,485.25,0,60.65625,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8622022312970811,control,0.49585308056872035,0
0,0,0,13,1,1,96.65,1244.5,1,88.89285714285714,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7876346763690227,control,0.49585308056872035,0
1,0,0,1,1,0,20.05,20.05,1,10.025,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.6425442706124959,treatment,0.5958530805687203,0
0,0,0,39,1,1,103.45,3994.45,1,99.86125,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.726420556942511,treatment,0.5958530805687203,1
0,1,0,3,0,0,25.0,78.25,0,19.5625,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6751943507573998,control,0.49585308056872035,0
0,1,1,1,1,1,19.9,19.9,1,9.95,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.6363561406305162,control,0.49585308056872035,0
